id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KPNA2	10	0.0039611	0.015114	0.302469	79	7	-0.44076	0.99672	0.99686	1.0	1596	0	-0.44076
MT3	10	0.0039766	0.015114	0.302469	80	7	-0.30684	0.85311	0.90485	1.0	1421	2	-0.30684
MYH8	10	0.0039793	0.015114	0.302469	81	7	-0.41093	0.96938	0.96792	1.0	1538	1	-0.41093
PPAT	10	0.0041276	0.015633	0.304514	82	7	-0.31549	0.98541	0.97946	1.0	1556	1	-0.31549
DDX21	10	0.0042065	0.01578	0.304514	83	8	-0.55719	0.91715	0.94913	1.0	1499	1	-0.55719
PTPRA	10	0.0042094	0.01578	0.304514	84	6	-0.25397	0.99716	0.99707	1.0	1598	0	-0.25397
TAF6L	10	0.0043004	0.01647	0.308239	85	7	-0.28646	0.60864	0.73849	1.0	1188	2	-0.28646
CEBPB	10	0.0043415	0.016476	0.308239	86	7	-0.35457	0.98971	0.98985	1.0	1574	0	-0.35457
DHDDS	10	0.0043909	0.016543	0.308239	87	6	-0.24672	0.76159	0.85815	1.0	1338	1	-0.24672
TAF11	10	0.0045877	0.017313	0.318222	88	5	-0.17765	0.36411	0.49747	0.927852	869	3	-0.17765
ZBTB14	10	0.0046067	0.017472	0.318222	89	5	-0.27844	0.51583	0.67502	0.98812	1100	3	-0.27844
PLCH1	20	0.0047638	0.022804	0.389109	90	12	-0.23169	0.56285	0.73415	1.0	1145	5	-0.23169
CD40	10	0.0047646	0.018009	0.324367	91	5	-0.18367	0.86769	0.91254	1.0	1434	1	-0.18367
DENND4B	20	0.0048863	0.023702	0.400217	92	7	-0.030747	0.63974	0.8075	1.0	1222	4	-0.030747
ZMYND8	10	0.004956	0.019066	0.335934	93	7	-0.39011	0.91433	0.9447	1.0	1496	1	-0.39011
SBSPON	10	0.0049682	0.019066	0.335934	94	7	-0.26915	0.99209	0.99142	1.0	1581	0	-0.26915
RRS1	10	0.0050046	0.019549	0.340689	95	8	-0.42089	0.99992	0.99991	1.0	1616	0	-0.42089
MBD3	10	0.0053616	0.019756	0.340689	96	7	-0.31243	0.99092	0.99083	1.0	1578	0	-0.31243
NOS2	10	0.0068135	0.024172	0.40349	97	6	-0.27215	0.43459	0.58661	0.968819	981	1	-0.27215
WDR55	10	0.0069486	0.024636	0.40349	98	6	-0.38288	0.49793	0.66006	0.98812	1082	3	-0.38288
NDUFA8	10	0.0069894	0.024643	0.40349	99	5	-0.35211	0.98775	0.98592	1.0	1560	0	-0.35211
IMPDH2	10	0.007716	0.026127	0.421326	100	6	-0.44353	0.52589	0.68109	0.98812	1110	2	-0.44353
WARS	10	0.0078628	0.026512	0.421326	101	3	-0.0092677	0.55954	0.69968	0.9936	1142	2	-0.0092677
TRPM7	10	0.0078747	0.026512	0.421326	102	7	-0.34452	0.97117	0.96792	1.0	1542	1	-0.34452
GSK3A	10	0.0081235	0.026915	0.42358	103	7	-0.2569	0.31629	0.45425	0.923879	796	3	-0.2569
MED15	20	0.0081927	0.036199	0.499958	104	10	-0.13285	0.89579	0.96284	1.0	1477	4	-0.13285
OPA3	20	0.0083454	0.036394	0.499958	105	9	-0.085645	0.56383	0.73537	1.0	1146	5	-0.085645
CYP2E1	10	0.0085657	0.029297	0.452161	106	7	-0.31466	0.7226	0.82387	1.0	1307	1	-0.31466
EXOC4	10	0.0085863	0.029297	0.452161	107	6	-0.38241	0.71884	0.82224	1.0	1302	3	-0.38241
GCM2	10	0.0087143	0.029657	0.452161	108	4	-0.013989	0.38835	0.52166	0.929262	908	3	-0.013989
RAPGEF6	10	0.0088052	0.029847	0.452161	109	7	-0.35378	0.59942	0.73228	1.0	1177	2	-0.35378
FSD2	10	0.0090498	0.031166	0.467776	110	6	-0.40786	0.91255	0.94254	1.0	1494	2	-0.40786
IRAK4	10	0.0091206	0.031477	0.468117	111	6	-0.32645	0.99388	0.99247	1.0	1587	0	-0.32645
CALR	10	0.0097352	0.03345	0.492934	112	4	-0.04877	0.10305	0.16602	0.660958	404	4	-0.04877
MBD6	10	0.0098142	0.034006	0.49661	113	6	-0.30946	0.71901	0.82224	1.0	1303	3	-0.30946
SNCAIP	10	0.010183	0.035509	0.499958	114	7	-0.38351	0.55211	0.69163	0.991276	1135	3	-0.38351
LRRC63	10	0.010195	0.035515	0.499958	115	7	-0.26202	0.63757	0.76149	1.0	1220	2	-0.26202
SLC19A3	10	0.010306	0.03571	0.499958	116	7	-0.25418	0.71283	0.81714	1.0	1297	2	-0.25418
CEBPA	10	0.010558	0.035716	0.499958	117	6	-0.31826	0.52505	0.68109	0.98812	1109	2	-0.31826
ZNF587B	10	0.010587	0.036132	0.499958	118	7	-0.29841	0.988	0.98592	1.0	1563	0	-0.29841
WDR83	20	0.010716	0.045037	0.545067	119	11	-0.20461	0.79321	0.90813	1.0	1359	3	-0.20461
ZNHIT6	10	0.010789	0.037689	0.50491	120	7	-0.33109	0.8006	0.87965	1.0	1370	2	-0.33109
TAF7	10	0.010818	0.037689	0.50491	121	6	-0.23187	0.23702	0.34047	0.824957	668	2	-0.23187
SMARCC2	10	0.01086	0.037689	0.50491	122	5	-0.14206	0.23533	0.337	0.817788	665	2	-0.14206
NMT1	10	0.011188	0.039155	0.520248	123	3	-0.037938	0.20409	0.29631	0.81271	591	3	-0.037938
RCOR1	10	0.011435	0.040108	0.52432	124	6	-0.1814	0.77444	0.864	1.0	1346	2	-0.1814
TBXA2R	10	0.011492	0.040572	0.52432	125	6	-0.26714	0.12295	0.1822	0.668194	441	2	-0.26714
LEO1	10	0.011496	0.040572	0.52432	126	6	-0.32121	0.99059	0.99083	1.0	1576	0	-0.32121
ZNF416	10	0.011608	0.040755	0.52432	127	7	-0.29942	0.7678	0.86199	1.0	1345	1	-0.29942
FZR1	10	0.011906	0.041665	0.531134	128	7	-0.24004	0.26515	0.40825	0.894217	728	1	-0.24004
TEX10	10	0.011931	0.04194	0.531134	129	7	-0.47058	0.88188	0.92371	1.0	1459	2	-0.47058
MTMR12	10	0.012472	0.042911	0.53922	130	3	0.10336	0.11372	0.17732	0.667657	420	5	0.10336
AAAS	10	0.013253	0.044628	0.545067	131	3	-0.047563	0.87333	0.91606	1.0	1444	2	-0.047563
AHR	10	0.013377	0.045171	0.545067	132	7	-0.29751	0.89257	0.93138	1.0	1473	2	-0.29751
E2F8	10	0.013515	0.045177	0.545067	133	7	-0.2346	0.8781	0.92088	1.0	1453	1	-0.2346
ACOT11	20	0.013517	0.054003	0.568439	134	2	0.2146	0.00091046	0.0012674	0.021626	95	14	0.2146
ACVRL1	10	0.013893	0.045953	0.545067	135	7	-0.2305	0.66129	0.78156	1.0	1252	1	-0.2305
PBX2	10	0.014231	0.047089	0.545067	136	6	-0.27389	0.8243	0.89372	1.0	1393	2	-0.27389
PDIA3	10	0.014288	0.047089	0.545067	137	5	-0.20478	0.90204	0.93362	1.0	1486	1	-0.20478
POP5	10	0.014304	0.047089	0.545067	138	6	-0.39755	0.44972	0.59811	0.968819	1002	3	-0.39755
PRPF39	10	0.014649	0.04745	0.545067	139	5	-0.21017	0.85226	0.90485	1.0	1419	1	-0.21017
PLOD2	10	0.015458	0.048439	0.545067	140	5	-0.20314	0.48266	0.63934	0.98702	1052	3	-0.20314
NSD1	10	0.015552	0.048439	0.545067	141	7	-0.21896	0.44043	0.58981	0.968819	989	2	-0.21896
CCL4L1	12	0.01564	0.048231	0.545067	142	6	-0.22817	0.75766	0.85902	1.0	1333	2	-0.22817
TXNDC17	10	0.016019	0.048757	0.545067	143	5	-0.098044	0.96279	0.96514	1.0	1534	1	-0.098044
VPS25	10	0.016207	0.048757	0.545067	144	5	-0.15068	0.45941	0.60743	0.969132	1020	3	-0.15068
CCNL2	10	0.016309	0.048757	0.545067	145	7	-0.2435	0.87139	0.91525	1.0	1440	1	-0.2435
TIGD2	10	0.016389	0.048757	0.545067	146	7	-0.23451	0.66577	0.78297	1.0	1254	3	-0.23451
NDUFS3	10	0.016885	0.049697	0.551777	147	5	-0.13042	0.1888	0.27426	0.795694	556	2	-0.13042
ZMIZ1	10	0.017044	0.050907	0.553891	148	7	-0.21386	0.17654	0.25787	0.77986	537	3	-0.21386
DDX56	10	0.017497	0.050913	0.553891	149	7	-0.43462	0.84792	0.90236	1.0	1414	1	-0.43462
ATM	10	0.01755	0.050913	0.553891	150	5	-0.1892	0.84759	0.90235	1.0	1413	2	-0.1892
HCFC1	10	0.018044	0.053197	0.567301	151	5	-0.12314	0.51602	0.67502	0.98812	1101	3	-0.12314
HMBOX1	10	0.018081	0.053197	0.567301	152	5	-0.14861	0.40731	0.54174	0.936208	938	2	-0.14861
ME3	10	0.018197	0.053203	0.567301	153	6	-0.25756	0.34666	0.48531	0.927852	845	2	-0.25756
INHBB	10	0.018617	0.053545	0.567301	154	5	-0.044195	0.33038	0.47851	0.927852	814	4	-0.044195
ADAMTS15	10	0.019118	0.055683	0.572074	155	6	-0.19974	0.78272	0.86924	1.0	1354	2	-0.19974
MLIP	10	0.019498	0.056496	0.572074	156	7	-0.38255	0.93992	0.957	1.0	1512	1	-0.38255
AMIGO3	20	0.01961	0.078655	0.656326	157	7	0.064263	0.43903	0.62824	0.982055	987	7	0.064263
BCS1L	10	0.019677	0.056496	0.572074	158	5	-0.16641	0.45035	0.59948	0.968819	1003	1	-0.16641
RFPL2	10	0.01975	0.056813	0.572074	159	2	-0.0041473	0.88134	0.92371	1.0	1458	2	-0.0041473
FZD8	10	0.02008	0.056819	0.572074	160	6	-0.29622	0.59808	0.73228	1.0	1176	3	-0.29622
SP1	10	0.020093	0.056819	0.572074	161	6	-0.31628	0.67222	0.78414	1.0	1263	1	-0.31628
NDUFB5	10	0.020221	0.056819	0.572074	162	4	0.070517	0.21862	0.32165	0.817408	630	5	0.070517
ZC3H18	10	0.020491	0.057638	0.576733	163	7	-0.31268	0.79988	0.87965	1.0	1368	2	-0.31268
TAF1	10	0.02062	0.058041	0.577203	164	6	-0.43693	0.88356	0.92529	1.0	1460	1	-0.43693
KDM1A	10	0.020921	0.06046	0.597591	165	5	-0.21615	0.00027206	0.0003451	0.007265	77	3	-0.21615
ZNF783	10	0.021534	0.062359	0.605354	166	6	-0.3009	0.1506	0.20613	0.68332	495	2	-0.3009
HDAC1	10	0.021572	0.062359	0.605354	167	7	-0.26841	0.30961	0.45133	0.923879	784	2	-0.26841
MTFP1	10	0.021747	0.062365	0.605354	168	5	-0.16593	0.70942	0.81402	1.0	1295	2	-0.16593
MYD88	20	0.021838	0.086595	0.690968	169	7	0.079663	0.33779	0.49173	0.927852	832	7	0.079663
TRIM24	10	0.021954	0.063556	0.609614	170	7	-0.24147	0.52142	0.67651	0.98812	1106	2	-0.24147
FAM160A2	10	0.021985	0.063556	0.609614	171	2	-0.00075738	0.66881	0.78413	1.0	1259	2	-0.00075738
ZNF526	10	0.022356	0.064625	0.612674	172	4	0.053693	0.33294	0.48008	0.927852	823	4	0.053693
MYL7	10	0.02246	0.064631	0.612674	173	5	-0.12062	0.49708	0.65903	0.98812	1080	4	-0.12062
ADAMTS10	10	0.022708	0.065981	0.614686	174	4	-0.017495	0.62963	0.75401	1.0	1209	3	-0.017495
S100A8	10	0.022793	0.065981	0.614686	175	6	-0.22715	0.19349	0.28036	0.795694	566	4	-0.22715
RAE1	10	0.022817	0.065981	0.614686	176	7	-0.34689	0.77678	0.86505	1.0	1348	2	-0.34689
NMD3	10	0.022984	0.066989	0.616489	177	7	-0.39576	0.99309	0.99222	1.0	1584	0	-0.39576
PPP1R36	10	0.023174	0.067545	0.616489	178	7	-0.18966	0.54846	0.68759	0.98812	1127	2	-0.18966
LRRTM2	10	0.023268	0.068076	0.616489	179	6	-0.28329	0.72499	0.82387	1.0	1309	1	-0.28329
ANGPTL3	10	0.023385	0.068076	0.616489	180	5	-0.14292	0.4414	0.59192	0.968819	992	2	-0.14292
RNF146	10	0.023424	0.068076	0.616489	181	6	-0.25387	0.99539	0.9944	1.0	1591	0	-0.25387
NDUFS5	20	0.023431	0.089649	0.692904	182	10	-0.18631	0.98349	0.99342	1.0	1551	2	-0.18631
ZNF397	10	0.023879	0.070196	0.632151	183	5	-0.1701	0.4178	0.55761	0.952462	959	2	-0.1701
ELAVL3	20	0.024092	0.094237	0.697544	184	11	-0.1989	0.45701	0.64734	0.987516	1018	6	-0.1989
RPF2	10	0.024324	0.071423	0.639653	185	7	-0.31267	0.99778	0.99793	1.0	1600	0	-0.31267
ALPL	20	0.024711	0.09511	0.697544	186	7	-0.069458	0.40773	0.58398	0.968819	940	6	-0.069458
HNRNPAB	10	0.02479	0.072474	0.645496	187	6	-0.23371	0.98932	0.98985	1.0	1571	0	-0.23371
IMPDH1	20	0.025052	0.095574	0.697544	188	8	0.05765	0.33335	0.48801	0.927852	825	8	0.05765
OTUD6A	10	0.0251	0.074056	0.655834	189	7	-0.26496	0.28247	0.41649	0.894217	754	2	-0.26496
NFKB2	10	0.025518	0.075253	0.655834	190	7	-0.16727	0.90697	0.93624	1.0	1488	1	-0.16727
DCTN1	10	0.025541	0.075253	0.655834	191	7	-0.39397	0.99253	0.99171	1.0	1583	0	-0.39397
HNRNPA0	10	0.025589	0.075253	0.655834	192	6	-0.30452	0.90031	0.93285	1.0	1485	1	-0.30452
NT5C	10	0.026082	0.077672	0.656326	193	2	0.0060855	0.16828	0.24733	0.765125	522	3	0.0060855
FSTL5	10	0.026205	0.077672	0.656326	194	6	-0.22449	0.8893	0.92834	1.0	1468	2	-0.22449
BRPF1	10	0.026627	0.078283	0.656326	195	7	-0.20744	0.54525	0.68643	0.98812	1126	2	-0.20744
HYOU1	10	0.026792	0.07868	0.656326	196	7	-0.21198	0.96276	0.96514	1.0	1533	1	-0.21198
UGT1A3	10	0.027041	0.078686	0.656326	197	5	-0.19096	0.42309	0.57366	0.968819	962	3	-0.19096
NCBP1	10	0.027144	0.078686	0.656326	198	3	0.15676	0.023577	0.032326	0.240372	218	7	0.15676
FRA10AC1	10	0.027675	0.080567	0.656326	199	3	0.22455	0.027797	0.044622	0.317244	228	7	0.22455
MUM1	10	0.027804	0.080567	0.656326	200	4	-0.11439	0.99795	0.99815	1.0	1601	0	-0.11439
FDCSP	10	0.027968	0.080567	0.656326	201	6	-0.42712	0.74798	0.85074	1.0	1324	2	-0.42712
SAMD15	10	0.028205	0.080573	0.656326	202	3	0.0575	0.21449	0.31801	0.817408	620	5	0.0575
WSB1	10	0.028666	0.080573	0.656326	203	6	-0.21241	0.26594	0.40939	0.894217	730	3	-0.21241
URGCP	20	0.028697	0.10658	0.714961	204	6	0.029093	0.42442	0.61793	0.975325	965	7	0.029093
NDUFB4	10	0.028758	0.080573	0.656326	205	5	-0.19122	0.66861	0.78413	1.0	1258	3	-0.19122
PEG10	20	0.02933	0.1081	0.715195	206	9	-0.11574	0.91485	0.97043	1.0	1498	3	-0.11574
OR1S2	10	0.02958	0.08334	0.67547	207	5	-0.1277	0.82559	0.89448	1.0	1394	1	-0.1277
NDUFB2	10	0.030295	0.085368	0.688464	208	5	-0.060247	0.27053	0.41342	0.894217	737	4	-0.060247
RTF1	10	0.030639	0.087377	0.690968	209	6	-0.28506	0.82764	0.89558	1.0	1397	2	-0.28506
KIDINS220	10	0.030854	0.087377	0.690968	210	5	-0.07085	0.25269	0.38345	0.875464	704	4	-0.07085
ZNF865	10	0.031383	0.087383	0.690968	211	5	-0.15619	0.97578	0.97209	1.0	1546	1	-0.15619
LRRC47	20	0.031455	0.11532	0.732731	212	9	-0.065753	0.17164	0.25884	0.78115	530	8	-0.065753
CD27	10	0.031813	0.089075	0.692904	213	4	-0.062075	0.8138	0.89084	1.0	1380	2	-0.062075
KIF3B	10	0.031911	0.089075	0.692904	214	2	0.11748	0.21404	0.3168	0.817408	618	5	0.11748
CNOT4	10	0.031924	0.089075	0.692904	215	5	-0.20341	0.30458	0.44857	0.923879	777	2	-0.20341
ALG1	10	0.03222	0.089766	0.692904	216	6	-0.23707	0.37209	0.50371	0.927852	882	3	-0.23707
RPL39	10	0.032389	0.090541	0.69558	217	5	-0.30039	0.6582	0.77969	1.0	1249	1	-0.30039
VGLL4	10	0.033502	0.093351	0.697544	218	4	-0.071034	0.27824	0.41529	0.894217	748	4	-0.071034
C12orf68	10	0.033695	0.093357	0.697544	219	5	-0.16463	0.64727	0.76855	1.0	1233	2	-0.16463
OR10G8	10	0.033914	0.094792	0.697544	220	5	-0.24054	0.42884	0.58331	0.968819	973	3	-0.24054
CEBPD	10	0.034048	0.094798	0.697544	221	6	-0.18575	0.27008	0.41342	0.894217	736	3	-0.18575
NFKBIE	10	0.034302	0.095556	0.697544	222	4	0.079947	0.23471	0.337	0.817788	664	4	0.079947
MYLK2	10	0.034332	0.095556	0.697544	223	5	-0.18918	0.99201	0.99142	1.0	1580	0	-0.18918
EFCAB1	10	0.034763	0.097028	0.697544	224	5	-0.13204	0.47371	0.62762	0.982055	1039	3	-0.13204
L2HGDH	10	0.034784	0.097028	0.697544	225	4	-0.075935	0.78597	0.86998	1.0	1355	2	-0.075935
URGCP-MRPS24	10	0.034814	0.097028	0.697544	226	4	-0.0017597	0.51915	0.67651	0.98812	1104	3	-0.0017597
DAZAP2	10	0.034935	0.097749	0.697544	227	5	0.012813	0.045538	0.06804	0.400255	275	5	0.012813
ZNF277	10	0.034994	0.097749	0.697544	228	5	-0.19296	0.73371	0.83228	1.0	1318	3	-0.19296
MTF1	10	0.035048	0.097749	0.697544	229	5	-0.16381	0.72561	0.82387	1.0	1311	3	-0.16381
SURF6	10	0.035525	0.098543	0.697544	230	6	-0.24651	0.98893	0.98796	1.0	1569	0	-0.24651
FCGR3A	10	0.035557	0.098543	0.697544	231	6	-0.25424	0.36812	0.4989	0.927852	876	3	-0.25424
ZFX	10	0.035605	0.098543	0.697544	232	4	-0.059509	0.088563	0.12282	0.533764	374	3	-0.059509
PDCD10	10	0.036043	0.10158	0.706731	233	4	0.07019	0.46542	0.61741	0.975325	1029	4	0.07019
MAP2K5	10	0.036131	0.10158	0.706731	234	5	-0.1069	0.6163	0.74685	1.0	1197	3	-0.1069
